State,Gender,Race,Year,Population
Georgia,Male,More than one race,2018.0,110105.0
Wyoming,Female,White,2018.0,262563.0
Washington,Male,Asian,2018.0,329087.0
Maryland,Male,American Indian or Alaska Native,2018.0,18708.0
Illinois,Female,More than one race,2018.0,128687.0
Pennsylvania,Male,American Indian or Alaska Native,2018.0,25224.0
South Carolina,Male,Native Hawaiian or Other Pacific Islander,2018.0,2635.0
Louisiana,Male,Native Hawaiian or Other Pacific Islander,2018.0,1490.0
Connecticut,Male,Native Hawaiian or Other Pacific Islander,2018.0,2022.0
Washington,Male,White,2018.0,2979630.0
South Carolina,Male,White,2018.0,1712071.0
Virginia,Male,White,2018.0,2939386.0
Louisiana,Male,Black or African American,2018.0,723662.0
Alaska,Female,Native Hawaiian or Other Pacific Islander,2018.0,5084.0
New Jersey,Male,White,2018.0,3149334.0
South Carolina,Male,More than one race,2018.0,47964.0
Georgia,Female,American Indian or Alaska Native,2018.0,26043.0
Louisiana,Male,Asian,2018.0,41445.0
Montana,Female,More than one race,2018.0,14603.0
South Dakota,Female,American Indian or Alaska Native,2018.0,40514.0
Arkansas,Male,Native Hawaiian or Other Pacific Islander,2018.0,5931.0
New Jersey,Male,Native Hawaiian or Other Pacific Islander,2018.0,4955.0
Louisiana,Male,American Indian or Alaska Native,2018.0,18256.0
South Dakota,Female,Asian,2018.0,7109.0
California,Male,White,2018.0,14296951.0
Hawaii,Male,Native Hawaiian or Other Pacific Islander,2018.0,73316.0
South Dakota,Female,Black or African American,2018.0,8102.0
Louisiana,Female,More than one race,2018.0,40750.0
New Jersey,Male,Black or African American,2018.0,632381.0
Montana,Female,White,2018.0,467916.0
South Dakota,Female,Native Hawaiian or Other Pacific Islander,2018.0,322.0
New Jersey,Male,More than one race,2018.0,98610.0
Illinois,Male,Native Hawaiian or Other Pacific Islander,2018.0,4321.0
Alaska,Female,More than one race,2018.0,26763.0
Wyoming,Female,Asian,2018.0,3469.0
South Carolina,Female,Native Hawaiian or Other Pacific Islander,2018.0,2298.0
Maine,Female,Black or African American,2018.0,9914.0
Hawaii,Male,Black or African American,2018.0,18777.0
Arkansas,Male,Black or African American,2018.0,224474.0
Montana,Female,Black or African American,2018.0,2520.0
New Mexico,Female,Asian,2018.0,20441.0
South Carolina,Female,White,2018.0,1773034.0
Wisconsin,Female,American Indian or Alaska Native,2018.0,33734.0
Maine,Female,Asian,2018.0,9522.0
Missouri,Male,Asian,2018.0,61498.0
Maine,Female,American Indian or Alaska Native,2018.0,4828.0
Connecticut,Male,Black or African American,2018.0,203966.0
New Mexico,Female,American Indian or Alaska Native,2018.0,117747.0
South Carolina,Male,American Indian or Alaska Native,2018.0,14352.0
Georgia,Female,Asian,2018.0,232038.0
Louisiana,Male,More than one race,2018.0,39494.0
Montana,Female,Native Hawaiian or Other Pacific Islander,2018.0,408.0
South Carolina,Male,Asian,2018.0,42181.0
Alaska,Female,White,2018.0,226199.0
Idaho,Male,American Indian or Alaska Native,2018.0,15283.0
South Carolina,Male,Black or African American,2018.0,644562.0
Louisiana,Male,White,2018.0,1449895.0
Alaska,Female,Black or African American,2018.0,12120.0
Louisiana,Female,White,2018.0,1480633.0
Montana,Male,American Indian or Alaska Native,2018.0,35092.0
Kentucky,Male,More than one race,2018.0,43821.0
South Dakota,Male,White,2018.0,374553.0
District of Columbia,Male,More than one race,2018.0,8854.0
Illinois,Male,More than one race,2018.0,127650.0
Delaware,Male,More than one race,2018.0,12468.0
Montana,Male,Native Hawaiian or Other Pacific Islander,2018.0,491.0
South Dakota,Male,More than one race,2018.0,10556.0
Kentucky,Male,White,2018.0,1924344.0
Alaska,Female,American Indian or Alaska Native,2018.0,56299.0
New Jersey,Female,White,2018.0,3263309.0
Tennessee,Female,American Indian or Alaska Native,2018.0,15144.0
Florida,Male,White,2018.0,8074488.0
Kentucky,Male,Native Hawaiian or Other Pacific Islander,2018.0,2179.0
Tennessee,Female,Asian,2018.0,67914.0
Kentucky,Male,Black or African American,2018.0,186439.0
New Jersey,Female,Native Hawaiian or Other Pacific Islander,2018.0,5040.0
Tennessee,Female,Black or African American,2018.0,609409.0
Montana,Male,White,2018.0,475833.0
Delaware,Female,American Indian or Alaska Native,2018.0,3205.0
Kentucky,Male,Asian,2018.0,33837.0
Hawaii,Male,White,2018.0,196142.0
Tennessee,Female,Native Hawaiian or Other Pacific Islander,2018.0,3030.0
Alabama,Male,More than one race,2018.0,41664.0
New Jersey,Female,More than one race,2018.0,101698.0
Idaho,Female,More than one race,2018.0,21469.0
South Dakota,Male,Native Hawaiian or Other Pacific Islander,2018.0,416.0
California,Male,Native Hawaiian or Other Pacific Islander,2018.0,98981.0
South Dakota,Female,White,2018.0,368710.0
Illinois,Male,White,2018.0,4851662.0
Connecticut,Male,White,2018.0,1399454.0
New Jersey,Male,Asian,2018.0,427470.0
Wisconsin,Female,Asian,2018.0,88740.0
Louisiana,Female,Native Hawaiian or Other Pacific Islander,2018.0,1359.0
South Dakota,Female,More than one race,2018.0,10448.0
Wisconsin,Male,More than one race,2018.0,56604.0
Florida,Male,More than one race,2018.0,228055.0
Montana,Male,Asian,2018.0,3960.0
Louisiana,Female,Black or African American,2018.0,802195.0
New Mexico,Female,Black or African American,2018.0,24222.0
South Dakota,Male,American Indian or Alaska Native,2018.0,39672.0
New Jersey,Male,American Indian or Alaska Native,2018.0,27937.0
South Dakota,Male,Asian,2018.0,6537.0
Louisiana,Female,Asian,2018.0,42363.0
Montana,Male,Black or African American,2018.0,3740.0
West Virginia,Female,Native Hawaiian or Other Pacific Islander,2018.0,257.0
South Dakota,Male,Black or African American,2018.0,11759.0
Virginia,Male,Native Hawaiian or Other Pacific Islander,2018.0,5046.0
Wisconsin,Male,Black or African American,2018.0,191879.0
Connecticut,Male,More than one race,2018.0,42465.0
Louisiana,Female,American Indian or Alaska Native,2018.0,18148.0
Arkansas,Male,White,2018.0,1176288.0
Alaska,Female,Asian,2018.0,25227.0
South Carolina,Female,Black or African American,2018.0,734328.0
South Carolina,Female,More than one race,2018.0,49862.0
Maine,Female,Native Hawaiian or Other Pacific Islander,2018.0,223.0
Maryland,Female,American Indian or Alaska Native,2018.0,17554.0
Missouri,Male,Native Hawaiian or Other Pacific Islander,2018.0,4757.0
Rhode Island,Female,Asian,2018.0,20186.0
Georgia,Female,White,2018.0,3205597.0
Wisconsin,Male,Native Hawaiian or Other Pacific Islander,2018.0,1754.0
Rhode Island,Female,Black or African American,2018.0,44562.0
Washington,Female,American Indian or Alaska Native,2018.0,71692.0
Alaska,Male,Black or African American,2018.0,15532.0
Connecticut,Female,More than one race,2018.0,43977.0
West Virginia,Male,More than one race,2018.0,16131.0
New Mexico,Male,Black or African American,2018.0,29439.0
Maine,Male,More than one race,2018.0,11880.0
New Mexico,Male,Asian,2018.0,16459.0
Illinois,Male,Asian,2018.0,355350.0
North Dakota,Female,American Indian or Alaska Native,2018.0,21464.0
Maine,Male,White,2018.0,619234.0
Missouri,Male,White,2018.0,2505040.0
District of Columbia,Female,American Indian or Alaska Native,2018.0,1887.0
Rhode Island,Female,More than one race,2018.0,15124.0
New Mexico,Male,American Indian or Alaska Native,2018.0,111220.0
Maine,Male,Native Hawaiian or Other Pacific Islander,2018.0,236.0
West Virginia,Female,White,2018.0,854966.0
Rhode Island,Female,Native Hawaiian or Other Pacific Islander,2018.0,1043.0
Rhode Island,Female,American Indian or Alaska Native,2018.0,5686.0
Washington,Male,Native Hawaiian or Other Pacific Islander,2018.0,29458.0
Hawaii,Male,Asian,2018.0,247481.0
New Mexico,Male,More than one race,2018.0,26832.0
Alaska,Male,White,2018.0,255040.0
Georgia,Female,More than one race,2018.0,117773.0
District of Columbia,Female,Native Hawaiian or Other Pacific Islander,2018.0,486.0
Maryland,Female,More than one race,2018.0,89696.0
Pennsylvania,Male,Asian,2018.0,226613.0
New Mexico,Male,White,2018.0,849916.0
Pennsylvania,Male,Black or African American,2018.0,739372.0
Connecticut,Female,White,2018.0,1460092.0
Maryland,Female,White,2018.0,1795151.0
Missouri,Male,Black or African American,2018.0,344414.0
Pennsylvania,Male,Native Hawaiian or Other Pacific Islander,2018.0,4784.0
Illinois,Male,American Indian or Alaska Native,2018.0,38795.0
Maryland,Female,Native Hawaiian or Other Pacific Islander,2018.0,3216.0
Colorado,Female,American Indian or Alaska Native,2018.0,44862.0
Arkansas,Male,American Indian or Alaska Native,2018.0,15130.0
Idaho,Male,Asian,2018.0,11745.0
Pennsylvania,Male,White,2018.0,5145224.0
Maryland,Female,Black or African American,2018.0,994755.0
New Mexico,Male,Native Hawaiian or Other Pacific Islander,2018.0,1674.0
Pennsylvania,Male,More than one race,2018.0,130324.0
Alaska,Male,Native Hawaiian or Other Pacific Islander,2018.0,5229.0
Maryland,Female,Asian,2018.0,210831.0
Rhode Island,Male,American Indian or Alaska Native,2018.0,5654.0
Wyoming,Male,Native Hawaiian or Other Pacific Islander,2018.0,311.0
Rhode Island,Female,White,2018.0,456826.0
Connecticut,Male,American Indian or Alaska Native,2018.0,10336.0
Missouri,Male,More than one race,2018.0,71342.0
Rhode Island,Male,Native Hawaiian or Other Pacific Islander,2018.0,1045.0
Maine,Male,American Indian or Alaska Native,2018.0,4807.0
Montana,Female,American Indian or Alaska Native,2018.0,35784.0
Rhode Island,Male,White,2018.0,430892.0
Alaska,Male,American Indian or Alaska Native,2018.0,57707.0
Maine,Female,More than one race,2018.0,12026.0
Wyoming,Female,More than one race,2018.0,6185.0
Rhode Island,Male,More than one race,2018.0,14804.0
District of Columbia,Male,White,2018.0,159500.0
Illinois,Male,Black or African American,2018.0,873566.0
Connecticut,Male,Asian,2018.0,83880.0
New Mexico,Female,Native Hawaiian or Other Pacific Islander,2018.0,1658.0
South Carolina,Female,American Indian or Alaska Native,2018.0,13343.0
Virginia,Male,More than one race,2018.0,129940.0
Maine,Female,White,2018.0,646861.0
Montana,Female,Asian,2018.0,5582.0
Wyoming,Female,Native Hawaiian or Other Pacific Islander,2018.0,271.0
California,Male,More than one race,2018.0,769914.0
South Carolina,Female,Asian,2018.0,47526.0
Georgia,Female,Black or African American,2018.0,1811959.0
Maine,Male,Asian,2018.0,7494.0
Rhode Island,Male,Black or African American,2018.0,43816.0
New Mexico,Female,White,2018.0,866523.0
Indiana,Male,American Indian or Alaska Native,2018.0,14123.0
Alaska,Male,Asian,2018.0,22611.0
Georgia,Female,Native Hawaiian or Other Pacific Islander,2018.0,5890.0
Rhode Island,Male,Asian,2018.0,18649.0
Maine,Male,Black or African American,2018.0,12032.0
Arkansas,Male,Asian,2018.0,24089.0
New Mexico,Female,More than one race,2018.0,26610.0
West Virginia,Female,More than one race,2019.0,16155.0
Washington,Female,White,2019.0,2978918.0
Wisconsin,Female,American Indian or Alaska Native,2019.0,34166.0
Wisconsin,Male,Black or African American,2019.0,192304.0
West Virginia,Female,American Indian or Alaska Native,2019.0,2141.0
Wyoming,Male,Black or African American,2019.0,4408.0
Virginia,Male,American Indian or Alaska Native,2019.0,24345.0
Wisconsin,Male,More than one race,2019.0,58211.0
Washington,Male,Asian,2019.0,344066.0
Wyoming,Female,Asian,2019.0,3606.0
Wisconsin,Male,Asian,2019.0,85324.0
Wisconsin,Female,White,2019.0,2542676.0
Washington,Female,Asian,2019.0,383920.0
Washington,Male,American Indian or Alaska Native,2019.0,74471.0
Virginia,Male,Asian,2019.0,279429.0
West Virginia,Male,White,2019.0,826647.0
Wyoming,Female,Native Hawaiian or Other Pacific Islander,2019.0,275.0
Washington,Male,White,2019.0,2998778.0
Virginia,Male,Black or African American,2019.0,815527.0
West Virginia,Male,Native Hawaiian or Other Pacific Islander,2019.0,261.0
Wyoming,Female,More than one race,2019.0,6438.0
West Virginia,Female,Asian,2019.0,7799.0
West Virginia,Male,American Indian or Alaska Native,2019.0,2444.0
Washington,Female,Native Hawaiian or Other Pacific Islander,2019.0,29888.0
Virginia,Male,More than one race,2019.0,133487.0
Virginia,Male,White,2019.0,2942313.0
Washington,Male,Native Hawaiian or Other Pacific Islander,2019.0,30461.0
Virginia,Female,White,2019.0,2980335.0
Wyoming,Female,American Indian or Alaska Native,2019.0,7812.0
West Virginia,Female,Black or African American,2019.0,29538.0
Wisconsin,Female,Asian,2019.0,89955.0
Washington,Male,More than one race,2019.0,184980.0
West Virginia,Male,Asian,2019.0,6904.0
West Virginia,Female,Native Hawaiian or Other Pacific Islander,2019.0,269.0
Washington,Female,More than one race,2019.0,185159.0
Wyoming,Male,American Indian or Alaska Native,2019.0,7966.0
Wyoming,Male,Asian,2019.0,2965.0
Wisconsin,Male,American Indian or Alaska Native,2019.0,34462.0
Wisconsin,Female,More than one race,2019.0,58573.0
Wisconsin,Male,Native Hawaiian or Other Pacific Islander,2019.0,1803.0
West Virginia,Female,White,2019.0,848475.0
Washington,Female,American Indian or Alaska Native,2019.0,72328.0
Wisconsin,Female,Native Hawaiian or Other Pacific Islander,2019.0,1616.0
Wyoming,Female,White,2019.0,262839.0
Virginia,Female,More than one race,2019.0,136069.0
Wyoming,Male,White,2019.0,272532.0
Wyoming,Male,Native Hawaiian or Other Pacific Islander,2019.0,321.0
West Virginia,Male,Black or African American,2019.0,35072.0
Wisconsin,Male,White,2019.0,2525105.0
Wisconsin,Female,Black or African American,2019.0,198239.0
West Virginia,Male,More than one race,2019.0,16442.0
Washington,Male,Black or African American,2019.0,179227.0
Wyoming,Female,Black or African American,2019.0,3059.0
Virginia,Male,Native Hawaiian or Other Pacific Islander,2019.0,5156.0
Washington,Female,Black or African American,2019.0,152697.0
Missouri,Female,More than one race,2019.0,73560.0
Virginia,Female,Black or African American,2019.0,881384.0
Indiana,Male,American Indian or Alaska Native,2019.0,14446.0
Indiana,Male,Asian,2019.0,87701.0
Indiana,Male,Black or African American,2019.0,323340.0
Indiana,Male,Native Hawaiian or Other Pacific Islander,2019.0,2343.0
Indiana,Male,White,2019.0,2820605.0
Indiana,Male,More than one race,2019.0,71925.0
Iowa,Female,American Indian or Alaska Native,2019.0,8574.0
Iowa,Female,Asian,2019.0,41347.0
Iowa,Female,Black or African American,2019.0,59929.0
Iowa,Female,Native Hawaiian or Other Pacific Islander,2019.0,2321.0
Iowa,Female,White,2019.0,1441059.0
Iowa,Female,More than one race,2019.0,30765.0
Iowa,Male,American Indian or Alaska Native,2019.0,8486.0
Iowa,Male,Asian,2019.0,42772.0
Indiana,Female,More than one race,2019.0,73477.0
Iowa,Male,Black or African American,2019.0,68176.0
Iowa,Male,White,2019.0,1418021.0
Iowa,Male,More than one race,2019.0,31137.0
Kansas,Female,American Indian or Alaska Native,2019.0,17326.0
Kansas,Female,Asian,2019.0,47459.0
Kansas,Female,Black or African American,2019.0,86076.0
Kansas,Female,Native Hawaiian or Other Pacific Islander,2019.0,1699.0
Kansas,Female,White,2019.0,1264291.0
Kansas,Female,More than one race,2019.0,44766.0
Kansas,Male,American Indian or Alaska Native,2019.0,17737.0
Kansas,Male,Asian,2019.0,45403.0
Kansas,Male,Black or African American,2019.0,92649.0
Kansas,Male,Native Hawaiian or Other Pacific Islander,2019.0,1988.0
Kansas,Male,White,2019.0,1249555.0
Kansas,Male,More than one race,2019.0,44365.0
Iowa,Male,Native Hawaiian or Other Pacific Islander,2019.0,2483.0
Indiana,Female,White,2019.0,2888987.0
Indiana,Female,Native Hawaiian or Other Pacific Islander,2019.0,2196.0
Indiana,Female,Black or African American,2019.0,346256.0
Hawaii,Male,Asian,2019.0,246723.0
Hawaii,Male,Black or African American,2019.0,18672.0
Hawaii,Male,Native Hawaiian or Other Pacific Islander,2019.0,72901.0
Hawaii,Male,White,2019.0,193391.0
Hawaii,Male,More than one race,2019.0,173412.0
Idaho,Female,American Indian or Alaska Native,2019.0,15559.0
Idaho,Female,Asian,2019.0,15647.0
Idaho,Female,Black or African American,2019.0,7105.0
Idaho,Female,Native Hawaiian or Other Pacific Islander,2019.0,1862.0
Idaho,Female,White,2019.0,828504.0
Idaho,Female,More than one race,2019.0,22460.0
Idaho,Male,American Indian or Alaska Native,2019.0,15561.0
Idaho,Male,Asian,2019.0,12064.0
Idaho,Male,Black or African American,2019.0,9241.0
Idaho,Male,Native Hawaiian or Other Pacific Islander,2019.0,2082.0
Idaho,Male,White,2019.0,833861.0
Idaho,Male,More than one race,2019.0,23119.0
Indiana,Female,Asian,2019.0,87049.0
Indiana,Female,American Indian or Alaska Native,2019.0,13894.0
Illinois,Male,More than one race,2019.0,129937.0
Illinois,Male,White,2019.0,4822215.0
Illinois,Male,Native Hawaiian or Other Pacific Islander,2019.0,4360.0
Illinois,Male,Black or African American,2019.0,871067.0
Kentucky,Female,American Indian or Alaska Native,2019.0,6417.0
Illinois,Male,Asian,2019.0,359820.0
Illinois,Female,More than one race,2019.0,130878.0
Illinois,Female,White,2019.0,4904700.0
Illinois,Female,Native Hawaiian or Other Pacific Islander,2019.0,4025.0
Illinois,Female,Black or African American,2019.0,981449.0
Illinois,Female,Asian,2019.0,387870.0
Illinois,Female,American Indian or Alaska Native,2019.0,36341.0
Illinois,Male,American Indian or Alaska Native,2019.0,39159.0
Kentucky,Female,Asian,2019.0,37030.0
Kentucky,Female,Black or African American,2019.0,190129.0
